id,category,query1,query2,label
18697,上呼吸道感染,阿奇霉素能否和头孢类同时给药？,请问阿奇霉素和头孢类可以一起用吗？,1
18698,上呼吸道感染,阿奇霉素能否和头孢类同时给药？,阿奇霉素属于头孢类吗？,0
18704,上呼吸道感染,孕妇可以服用复方甘草口服溶液吗,孕妇能喝复方甘草口服溶液吗？,1
18705,上呼吸道感染,孕妇可以服用复方甘草口服溶液吗,复方甘草口服溶液孕妇可以喝吗？,1
18706,上呼吸道感染,孕妇可以服用复方甘草口服溶液吗,复方甘草口服液对孕妇有什么影响？,0
18706,上呼吸道感染,孕妇可以服用复方甘草口服溶液吗,复方甘草口服溶液有什么功效？,0
18706,上呼吸道感染,孕妇可以服用复方甘草口服溶液吗,复方甘草口服溶液孕妇喝有副作用吗？,0
18706,上呼吸道感染,孕妇能喝复方甘草口服溶液吗？,复方甘草口服溶液孕妇可以喝吗？,1
18707,上呼吸道感染,孕妇能喝复方甘草口服溶液吗？,复方甘草口服液对孕妇有什么影响？,0
18713,上呼吸道感染,非洛地平缓释片波依定的价格多少,非洛地平缓释片波依定卖多少钱？,1
18714,上呼吸道感染,非洛地平缓释片波依定的价格多少,非洛地平缓释片波依定价格是多少？,1
18715,上呼吸道感染,非洛地平缓释片波依定的价格多少,非洛地平缓释片波依定的功效是什么？,0
18715,上呼吸道感染,非洛地平缓释片波依定的价格多少,非洛地平缓释片波依定禁忌有哪些？,0
18715,上呼吸道感染,非洛地平缓释片波依定的价格多少,非洛地平缓释片波依定的适应症是什么？,0
18715,上呼吸道感染,非洛地平缓释片波依定卖多少钱？,非洛地平缓释片波依定价格是多少？,1
18716,上呼吸道感染,非洛地平缓释片波依定卖多少钱？,非洛地平缓释片波依定的功效是什么？,0
18722,哮喘,咳嗽变异性哮喘的症状有哪些,咳嗽变异性哮喘有什么症状？,1
18723,哮喘,咳嗽变异性哮喘的症状有哪些,咳嗽变异性哮喘的症状是什么？,1
18724,哮喘,咳嗽变异性哮喘的症状有哪些,咳嗽变异性哮喘的治疗方法哪个好？,0
18724,哮喘,咳嗽变异性哮喘的症状有哪些,咳嗽变异性哮喘能根治？,0
18724,哮喘,咳嗽变异性哮喘的症状有哪些,咳嗽变异性哮喘不能吃什么？,0
18724,哮喘,咳嗽变异性哮喘有什么症状？,咳嗽变异性哮喘的症状是什么？,1
18725,哮喘,咳嗽变异性哮喘有什么症状？,咳嗽变异性哮喘的治疗方法哪个好？,0
18731,哮喘,孩子咳嗽哮喘，坚持凉水洗澡行吗,孩子咳嗽哮可不可以坚持凉水洗澡？,1
18732,哮喘,孩子咳嗽哮喘，坚持凉水洗澡行吗,孩子咳嗽哮喘能凉水洗澡吗？,1
18733,哮喘,孩子咳嗽哮喘，坚持凉水洗澡行吗,孩子咳嗽哮喘吃什么药效果好？,0
18733,哮喘,孩子咳嗽哮喘，坚持凉水洗澡行吗,孩子咳嗽哮喘怎么办？,0
18733,哮喘,孩子咳嗽哮喘，坚持凉水洗澡行吗,坚持凉水洗澡可以预防哮喘嘛？,0
18733,哮喘,孩子咳嗽哮可不可以坚持凉水洗澡？,孩子咳嗽哮喘能凉水洗澡吗？,1
18734,哮喘,孩子咳嗽哮可不可以坚持凉水洗澡？,孩子咳嗽哮喘吃什么药效果好？,0
18740,哮喘,过敏性咳嗽会引起哮喘吗？,过敏性咳嗽会诱发哮喘吗？,1
18741,哮喘,过敏性咳嗽会引起哮喘吗？,过敏性咳嗽会不会造成哮喘？,1
18742,哮喘,过敏性咳嗽会引起哮喘吗？,过敏性哮喘咳嗽病因是什么？,0
18742,哮喘,过敏性咳嗽会引起哮喘吗？,过敏性鼻炎和肺炎会导致哮喘嘛？,0
18742,哮喘,过敏性咳嗽会引起哮喘吗？,过敏性肺炎传染吗？,0
18742,哮喘,过敏性咳嗽会诱发哮喘吗？,过敏性咳嗽会不会造成哮喘？,1
18743,哮喘,过敏性咳嗽会诱发哮喘吗？,过敏性哮喘咳嗽病因是什么？,0
18749,哮喘,孩子咳嗽有哮喘的征兆怎么办？,孩子咳嗽有哮喘的征兆如何是好？,1
18750,哮喘,孩子咳嗽有哮喘的征兆怎么办？,孩子咳嗽有哮喘的征兆该咋办？,1
18751,哮喘,孩子咳嗽有哮喘的征兆怎么办？,孩子哮喘的发病原因是怎样的？,0
18751,哮喘,孩子咳嗽有哮喘的征兆怎么办？,孩子哮喘有什么症状？,0
18751,哮喘,孩子咳嗽有哮喘的征兆怎么办？,小孩哮喘有什么征兆？,0
18751,哮喘,孩子咳嗽有哮喘的征兆如何是好？,孩子咳嗽有哮喘的征兆该咋办？,1
18752,哮喘,孩子咳嗽有哮喘的征兆如何是好？,孩子哮喘的发病原因是怎样的？,0
18758,哮喘,小孩过敏性哮喘咳嗽吃什么药好的快,小孩过敏性哮喘咳嗽吃哪种药见效快？,1
18759,哮喘,小孩过敏性哮喘咳嗽吃什么药好的快,小孩过敏性哮喘咳嗽吃什么药最管用？,1
18760,哮喘,小孩过敏性哮喘咳嗽吃什么药好的快,小孩过敏性哮喘咳嗽有什么症状？,0
18760,哮喘,小孩过敏性哮喘咳嗽吃什么药好的快,过敏性哮喘咳嗽怎么治疗？,0
18760,哮喘,小孩过敏性哮喘咳嗽吃什么药好的快,过敏性哮喘咳嗽病因是什么？,0
18760,哮喘,小孩过敏性哮喘咳嗽吃哪种药见效快？,小孩过敏性哮喘咳嗽吃什么药最管用？,1
18761,哮喘,小孩过敏性哮喘咳嗽吃哪种药见效快？,小孩过敏性哮喘咳嗽有什么症状？,0
18767,哮喘,得了哮喘有哪些方法保养？,哮喘有哪些治疗保养方式？,1
18768,哮喘,得了哮喘有哪些方法保养？,得了哮喘，生活中有什么方法去保养啊？,1
18769,哮喘,得了哮喘有哪些方法保养？,哮喘病发病严重吗？,0
18769,哮喘,得了哮喘有哪些方法保养？,哮喘比较严重，如何治疗？,0
18769,哮喘,得了哮喘有哪些方法保养？,哮喘病有哪些症状？,0
18769,哮喘,哮喘有哪些治疗保养方式？,得了哮喘，生活中有什么方法去保养啊？,1
18770,哮喘,哮喘有哪些治疗保养方式？,哮喘病发病严重吗？,0
18776,哮喘,宝宝变异性哮喘怎么查过敏源,宝宝变异性哮喘如何查过敏源？,1
18777,哮喘,宝宝变异性哮喘怎么查过敏源,宝宝变异性哮喘过敏源从哪查？,1
18778,哮喘,宝宝变异性哮喘怎么查过敏源,宝宝哮喘是免疫力下降吗？,0
18778,哮喘,宝宝变异性哮喘怎么查过敏源,哮喘病情跟自身抵抗力有关吗？,0
18778,哮喘,宝宝变异性哮喘怎么查过敏源,宝宝花粉过敏，抵抗力过低吃什么药？,0
18778,哮喘,宝宝变异性哮喘如何查过敏源？,宝宝变异性哮喘过敏源从哪查？,1
18779,哮喘,宝宝变异性哮喘如何查过敏源？,宝宝哮喘是免疫力下降吗？,0
18785,哮喘,哮喘需要做什么检查确诊,哮喘做什么检查能够确诊？,1
18786,哮喘,哮喘需要做什么检查确诊,做什么检查能确诊哮喘？,1
18787,哮喘,哮喘需要做什么检查确诊,哮喘病发病怎么治？,0
18787,哮喘,哮喘需要做什么检查确诊,哮喘病的病因是什么？,0
18787,哮喘,哮喘需要做什么检查确诊,哮喘病人能吃什么药？,0
18787,哮喘,哮喘做什么检查能够确诊？,做什么检查能确诊哮喘？,1
18788,哮喘,哮喘做什么检查能够确诊？,哮喘病发病怎么治？,0
18794,哮喘,阿司匹林会诱发哮喘吗？,阿司匹林会导致哮喘吗？,1
18795,哮喘,阿司匹林会诱发哮喘吗？,阿司匹林会引起哮喘吗？,1
18796,哮喘,阿司匹林会诱发哮喘吗？,阿司匹林有什么副作用？,0
18796,哮喘,阿司匹林会诱发哮喘吗？,哮喘能吃什么药？,0
18796,哮喘,阿司匹林会诱发哮喘吗？,阿司匹林是哮喘的引起原因吗？,0
18796,哮喘,阿司匹林会导致哮喘吗？,阿司匹林会引起哮喘吗？,1
18797,哮喘,阿司匹林会导致哮喘吗？,阿司匹林有什么副作用？,0
18803,哮喘,咳嗽变异性哮喘怎么治？,咳嗽变异性哮喘如何治疗？,1
18804,哮喘,咳嗽变异性哮喘怎么治？,该怎么治咳嗽变异性哮喘？,1
18805,哮喘,咳嗽变异性哮喘怎么治？,咳嗽变异性哮喘能根治？,0
18805,哮喘,咳嗽变异性哮喘怎么治？,咳嗽变异性哮喘可以吃什么？,0
18805,哮喘,咳嗽变异性哮喘怎么治？,如何诊断儿童咳嗽变异性哮喘？,0
18805,哮喘,咳嗽变异性哮喘如何治疗？,该怎么治咳嗽变异性哮喘？,1
18806,哮喘,咳嗽变异性哮喘如何治疗？,咳嗽变异性哮喘能根治？,0
18812,哮喘,颈椎疼喝颈痛片会对哮喘有关系吗？,颈椎疼喝颈痛片会对哮喘产生影响吗？,1
18813,哮喘,颈椎疼喝颈痛片会对哮喘有关系吗？,颈椎疼喝颈痛片会对哮喘造成影响吗？,1
18814,哮喘,颈椎疼喝颈痛片会对哮喘有关系吗？,颈椎疼喝颈痛片有副作用吗？,0
18814,哮喘,颈椎疼喝颈痛片会对哮喘有关系吗？,哮喘能喝颈痛片吗？,0
18814,哮喘,颈椎疼喝颈痛片会对哮喘有关系吗？,哮喘不能吃什么药？,0
18814,哮喘,颈椎疼喝颈痛片会对哮喘产生影响吗？,颈椎疼喝颈痛片会对哮喘造成影响吗？,1
18815,哮喘,颈椎疼喝颈痛片会对哮喘产生影响吗？,颈椎疼喝颈痛片有副作用吗？,0
18821,哮喘,哮喘病的发病原因有哪些？,哮喘为什么会发病？,1
18822,哮喘,哮喘病的发病原因有哪些？,哮喘病的病因是什么？,1
18823,哮喘,哮喘病的发病原因有哪些？,哮喘病有哪些症状？,0
18823,哮喘,哮喘病的发病原因有哪些？,哮喘病发病严重吗？,0
18823,哮喘,哮喘病的发病原因有哪些？,哮喘病发病怎么治？,0
18823,哮喘,哮喘为什么会发病？,哮喘病的病因是什么？,1
18824,哮喘,哮喘为什么会发病？,哮喘病有哪些症状？,0
18830,哮喘,喘息性支气管炎和哮喘的区别？,喘息性支气管炎与哮喘有何区别？,1
18831,哮喘,喘息性支气管炎和哮喘的区别？,哮喘和喘息性支气管炎的区别都有什么呢？,1
18832,哮喘,喘息性支气管炎和哮喘的区别？,喘息性支气管炎会变成哮喘吗？,0
18832,哮喘,喘息性支气管炎和哮喘的区别？,什么是喘息性支气管炎？,0
18832,哮喘,喘息性支气管炎和哮喘的区别？,喘息性支气管炎有什么样的症状？,0
18832,哮喘,喘息性支气管炎与哮喘有何区别？,哮喘和喘息性支气管炎的区别都有什么呢？,1
18833,哮喘,喘息性支气管炎与哮喘有何区别？,喘息性支气管炎会变成哮喘吗？,0
18839,哮喘,治疗哮喘的中药有哪些？,有哪些治疗哮喘的中药？,1
18840,哮喘,治疗哮喘的中药有哪些？,治疗哮喘中药方法有哪些？,1
18841,哮喘,治疗哮喘的中药有哪些？,中药治疗哮喘的效果怎么样啊？,0
18841,哮喘,治疗哮喘的中药有哪些？,有没有什么偏方可以根治哮喘呢？,0
18841,哮喘,治疗哮喘的中药有哪些？,哮喘好治吗？,0
18841,哮喘,有哪些治疗哮喘的中药？,治疗哮喘中药方法有哪些？,1
18842,哮喘,有哪些治疗哮喘的中药？,中药治疗哮喘的效果怎么样啊？,0
18848,哮喘,喉咙有异物感多口水怎么办？,喉咙有异物感多口水该怎么做？,1
18849,哮喘,喉咙有异物感多口水怎么办？,喉咙有异物感多口水如何是好？,1
18850,哮喘,喉咙有异物感多口水怎么办？,喉咙有异物感多口水会有哮喘吗？,0
18850,哮喘,喉咙有异物感多口水怎么办？,喉咙有异物感多口水吃什么药？,0
18850,哮喘,喉咙有异物感多口水怎么办？,喉咙有异物感多口水是怎么回事？,0
18850,哮喘,喉咙有异物感多口水该怎么做？,喉咙有异物感多口水如何是好？,1
18851,哮喘,喉咙有异物感多口水该怎么做？,喉咙有异物感多口水会有哮喘吗？,0
18857,哮喘,患了支气管炎要怎么办？,患了支气管炎如何是好？,1
18858,哮喘,患了支气管炎要怎么办？,得了支气管炎该怎么做？,1
18859,哮喘,患了支气管炎要怎么办？,怎样判断患上了支气管炎？,0
18859,哮喘,患了支气管炎要怎么办？,患了支气管炎注意什么？,0
18859,哮喘,患了支气管炎要怎么办？,孩子患了支气管炎严重吗？,0
18859,哮喘,患了支气管炎如何是好？,得了支气管炎该怎么做？,1
18860,哮喘,患了支气管炎如何是好？,怎样判断患上了支气管炎？,0
18866,哮喘,请问哮喘是怎样的一种病？,哮喘是一种怎样的疾病呢？,1
18867,哮喘,请问哮喘是怎样的一种病？,哮喘是怎样的疾病呀？,1
18868,哮喘,请问哮喘是怎样的一种病？,哮喘的发病原因是怎样的？,0
18868,哮喘,请问哮喘是怎样的一种病？,哮喘病人的饮食是怎样的呢？,0
18868,哮喘,请问哮喘是怎样的一种病？,哮喘是怎么发生的啊？,0
18868,哮喘,哮喘是一种怎样的疾病呢？,哮喘是怎样的疾病呀？,1
18869,哮喘,哮喘是一种怎样的疾病呢？,哮喘的发病原因是怎样的？,0
18875,哮喘,儿童变异性哮喘怎么治疗？,儿童变异性哮喘怎么办？,1
18876,哮喘,儿童变异性哮喘怎么治疗？,如何医治儿童变异性哮喘？,1
18877,哮喘,儿童变异性哮喘怎么治疗？,如何诊断儿童咳嗽变异性哮喘？,0
18877,哮喘,儿童变异性哮喘怎么治疗？,儿童变异性哮喘有哪些症状？,0
18877,哮喘,儿童变异性哮喘怎么治疗？,儿童哮喘的征兆是怎样的？,0
18877,哮喘,儿童变异性哮喘怎么办？,如何医治儿童变异性哮喘？,1
18878,哮喘,儿童变异性哮喘怎么办？,如何诊断儿童咳嗽变异性哮喘？,0
18884,哮喘,哮喘病人吃什么食物好呢?,吃什么食物对哮喘病人好呢?,1
18885,哮喘,哮喘病人吃什么食物好呢?,哮喘病人适宜吃什么食物？,1
18886,哮喘,哮喘病人吃什么食物好呢?,哮喘病人在饮食上有什么要注意的？,0
18886,哮喘,哮喘病人吃什么食物好呢?,哮喘病人能吃什么药？,0
18886,哮喘,哮喘病人吃什么食物好呢?,哮喘应该怎么预防？,0
18886,哮喘,吃什么食物对哮喘病人好呢?,哮喘病人适宜吃什么食物？,1
18887,哮喘,吃什么食物对哮喘病人好呢?,哮喘病人在饮食上有什么要注意的？,0
18893,哮喘,"哮喘,咳嗽,气喘的能吃孟鲁司特钠片吗","哮喘,咳嗽,气喘吃孟鲁司特钠片可以吗？",1
18894,哮喘,"哮喘,咳嗽,气喘的能吃孟鲁司特钠片吗","哮喘,咳嗽,气喘适宜吃孟鲁司特钠片吗？",1
18895,哮喘,"哮喘,咳嗽,气喘的能吃孟鲁司特钠片吗",孟鲁司特钠片有什么副作用？,0
18895,哮喘,"哮喘,咳嗽,气喘的能吃孟鲁司特钠片吗","哮喘,咳嗽,气喘该注意什么在饮食上？",0
18895,哮喘,"哮喘,咳嗽,气喘的能吃孟鲁司特钠片吗",孟鲁司特钠片有什么功效？,0
18895,哮喘,"哮喘,咳嗽,气喘吃孟鲁司特钠片可以吗？","哮喘,咳嗽,气喘适宜吃孟鲁司特钠片吗？",1
18896,哮喘,"哮喘,咳嗽,气喘吃孟鲁司特钠片可以吗？",孟鲁司特钠片有什么副作用？,0
18902,哮喘,咳嗽与哮喘有什么关系？,咳嗽与哮喘之间有什么联系？,1
18903,哮喘,咳嗽与哮喘有什么关系？,咳嗽与哮喘是什么关系？,1
18904,哮喘,咳嗽与哮喘有什么关系？,咳嗽会引起哮喘吗？,0
18904,哮喘,咳嗽与哮喘有什么关系？,哮喘有哪几种？,0
18904,哮喘,咳嗽与哮喘有什么关系？,哮喘应该怎么预防？,0
18904,哮喘,咳嗽与哮喘之间有什么联系？,咳嗽与哮喘是什么关系？,1
18905,哮喘,咳嗽与哮喘之间有什么联系？,咳嗽会引起哮喘吗？,0
18911,哮喘,过敏性哮喘的最好治疗方法是什么,什么方法治疗过敏性哮喘最有效？,1
18912,哮喘,过敏性哮喘的最好治疗方法是什么,过敏性哮喘的最管用的治疗方法有什么？,1
18913,哮喘,过敏性哮喘的最好治疗方法是什么,过敏性肺炎传染吗？,0
18913,哮喘,过敏性哮喘的最好治疗方法是什么,过敏性肺炎怎么护理？,0
18913,哮喘,过敏性哮喘的最好治疗方法是什么,治疗肺炎要吃什么药？,0
18913,哮喘,什么方法治疗过敏性哮喘最有效？,过敏性哮喘的最管用的治疗方法有什么？,1
18914,哮喘,什么方法治疗过敏性哮喘最有效？,过敏性肺炎传染吗？,0
18920,哮喘,哮喘最佳治疗方法是什么,治疗哮喘的最好方法是什么？,1
18921,哮喘,哮喘最佳治疗方法是什么,治疗哮喘效果最好的方法是什么？,1
18922,哮喘,哮喘最佳治疗方法是什么,治疗哮喘最好的方法是什么？,1
18923,哮喘,哮喘最佳治疗方法是什么,哮喘治疗的最佳方法是什么？,1
18924,哮喘,哮喘最佳治疗方法是什么,哮喘有哪几种？,0
18924,哮喘,哮喘最佳治疗方法是什么,哮喘有什么症状？,0
18924,哮喘,哮喘最佳治疗方法是什么,怎么预防哮喘？,0
18924,哮喘,哮喘最佳治疗方法是什么,目前最好的哮喘药是什么？,0
18924,哮喘,哮喘最佳治疗方法是什么,哮喘吃什么最好？,0
18924,哮喘,哮喘最佳治疗方法是什么,老人哮喘吃什么药最好？,0
18924,哮喘,治疗哮喘的最好方法是什么？,治疗哮喘效果最好的方法是什么？,1
18925,哮喘,治疗哮喘的最好方法是什么？,治疗哮喘最好的方法是什么？,1
18926,哮喘,治疗哮喘的最好方法是什么？,哮喘治疗的最佳方法是什么？,1
18927,哮喘,治疗哮喘效果最好的方法是什么？,治疗哮喘最好的方法是什么？,1
18928,哮喘,治疗哮喘效果最好的方法是什么？,哮喘治疗的最佳方法是什么？,1
18929,哮喘,治疗哮喘最好的方法是什么？,哮喘治疗的最佳方法是什么？,1
18930,哮喘,治疗哮喘的最好方法是什么？,哮喘有哪几种？,0
18931,哮喘,治疗哮喘的最好方法是什么？,哮喘有什么症状？,0
18932,哮喘,治疗哮喘的最好方法是什么？,怎么预防哮喘？,0
18933,哮喘,治疗哮喘的最好方法是什么？,目前最好的哮喘药是什么？,0
18934,哮喘,治疗哮喘的最好方法是什么？,哮喘吃什么最好？,0
18935,哮喘,治疗哮喘的最好方法是什么？,老人哮喘吃什么药最好？,0
18936,哮喘,治疗哮喘效果最好的方法是什么？,哮喘有哪几种？,0
18937,哮喘,治疗哮喘效果最好的方法是什么？,哮喘有什么症状？,0
18938,哮喘,治疗哮喘效果最好的方法是什么？,怎么预防哮喘？,0
18954,哮喘,支气管炎的最佳治疗方法是什么,治疗支气管炎最好的办法是什么？,1
18955,哮喘,支气管炎的最佳治疗方法是什么,治疗支气管炎效果最好的方法是什么?,1
18956,哮喘,支气管炎的最佳治疗方法是什么,支气管炎有什么最佳治疗方案？,1
18957,哮喘,支气管炎的最佳治疗方法是什么,支气管炎的最佳疗法是什么？,1
18958,哮喘,支气管炎的最佳治疗方法是什么,支气管炎能治好吗？,0
18958,哮喘,支气管炎的最佳治疗方法是什么,支气管炎有什么症状？,0
18958,哮喘,支气管炎的最佳治疗方法是什么,治疗支气管炎要注意什么？,0
18958,哮喘,支气管炎的最佳治疗方法是什么,如何预防支气管炎？,0
18958,哮喘,支气管炎的最佳治疗方法是什么,支气管炎有什么好的饮食方法？,0
18958,哮喘,支气管炎的最佳治疗方法是什么,支气管炎有什么病症？,0
18958,哮喘,治疗支气管炎最好的办法是什么？,治疗支气管炎效果最好的方法是什么?,1
18959,哮喘,治疗支气管炎最好的办法是什么？,支气管炎有什么最佳治疗方案？,1
18960,哮喘,治疗支气管炎最好的办法是什么？,支气管炎的最佳疗法是什么？,1
18961,哮喘,治疗支气管炎效果最好的方法是什么?,支气管炎有什么最佳治疗方案？,1
18962,哮喘,治疗支气管炎效果最好的方法是什么?,支气管炎的最佳疗法是什么？,1
18963,哮喘,支气管炎有什么最佳治疗方案？,支气管炎的最佳疗法是什么？,1
18964,哮喘,治疗支气管炎最好的办法是什么？,支气管炎能治好吗？,0
18965,哮喘,治疗支气管炎最好的办法是什么？,支气管炎有什么症状？,0
18966,哮喘,治疗支气管炎最好的办法是什么？,治疗支气管炎要注意什么？,0
18967,哮喘,治疗支气管炎最好的办法是什么？,如何预防支气管炎？,0
18968,哮喘,治疗支气管炎最好的办法是什么？,支气管炎有什么好的饮食方法？,0
18969,哮喘,治疗支气管炎最好的办法是什么？,支气管炎有什么病症？,0
18970,哮喘,治疗支气管炎效果最好的方法是什么?,支气管炎能治好吗？,0
18971,哮喘,治疗支气管炎效果最好的方法是什么?,支气管炎有什么症状？,0
18972,哮喘,治疗支气管炎效果最好的方法是什么?,治疗支气管炎要注意什么？,0
18988,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,1
18989,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,老人能用硫酸沙丁胺醇吸入气雾剂吗？,1
18990,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,硫酸沙丁胺醇吸入气雾剂适合老人用吗？,1
18991,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,老年人能否用硫酸沙丁胺醇吸入气雾剂？,1
18992,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,沙丁胺醇气雾剂怎么用？,0
18992,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,沙丁胺醇吸入气雾剂孕妇可以用吗？,0
18992,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,流酸沙丁胺醇气雾剂能吃的吗？,0
18992,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,硫酸沙丁胺醇吸入气雾剂的注意事项是什么？,0
18992,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,硫酸沙丁胺醇吸入气雾剂有副作用吗？,0
18992,哮喘,硫酸沙丁胺醇吸入气雾剂老人可以用吗,硫酸沙丁胺醇吸入气雾剂是治什么病的？,0
18992,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,老人能用硫酸沙丁胺醇吸入气雾剂吗？,1
18993,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,硫酸沙丁胺醇吸入气雾剂适合老人用吗？,1
18994,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,老年人能否用硫酸沙丁胺醇吸入气雾剂？,1
18995,哮喘,老人能用硫酸沙丁胺醇吸入气雾剂吗？,硫酸沙丁胺醇吸入气雾剂适合老人用吗？,1
18996,哮喘,老人能用硫酸沙丁胺醇吸入气雾剂吗？,老年人能否用硫酸沙丁胺醇吸入气雾剂？,1
18997,哮喘,硫酸沙丁胺醇吸入气雾剂适合老人用吗？,老年人能否用硫酸沙丁胺醇吸入气雾剂？,1
18998,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,沙丁胺醇气雾剂怎么用？,0
18999,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,沙丁胺醇吸入气雾剂孕妇可以用吗？,0
19000,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,流酸沙丁胺醇气雾剂能吃的吗？,0
19001,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,硫酸沙丁胺醇吸入气雾剂的注意事项是什么？,0
19002,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,硫酸沙丁胺醇吸入气雾剂有副作用吗？,0
19003,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,硫酸沙丁胺醇吸入气雾剂是治什么病的？,0
19004,哮喘,老人能用硫酸沙丁胺醇吸入气雾剂吗？,沙丁胺醇气雾剂怎么用？,0
19005,哮喘,老人能用硫酸沙丁胺醇吸入气雾剂吗？,沙丁胺醇吸入气雾剂孕妇可以用吗？,0
19006,哮喘,老人能用硫酸沙丁胺醇吸入气雾剂吗？,流酸沙丁胺醇气雾剂能吃的吗？,0
19022,哮喘,哮喘病要怎样治疗，会传染吗？,哮喘病如何医治，是否传染？,1
19023,哮喘,哮喘病要怎样治疗，会传染吗？,怎么治疗哮喘病，这个病传染吗？,1
19024,哮喘,哮喘病要怎样治疗，会传染吗？,哮喘病严重吗？会引发其他疾病吗？,0
19024,哮喘,哮喘病要怎样治疗，会传染吗？,哮喘病情跟自身抵抗力有关吗？,0
19024,哮喘,哮喘病要怎样治疗，会传染吗？,哮喘病传播途径是什么？,0
19024,哮喘,哮喘病如何医治，是否传染？,怎么治疗哮喘病，这个病传染吗？,1
19025,哮喘,哮喘病如何医治，是否传染？,哮喘病严重吗？会引发其他疾病吗？,0
19031,哮喘,小儿过敏性哮喘怎么办,小儿过敏性哮喘怎么治疗？,1
19032,哮喘,小儿过敏性哮喘怎么办,小儿过敏性哮喘如何处理？,1
19033,哮喘,小儿过敏性哮喘怎么办,小儿过敏性哮喘的症状有什么？,0
19033,哮喘,小儿过敏性哮喘怎么办,怎样预防小儿过敏性哮喘？,0
19033,哮喘,小儿过敏性哮喘怎么办,小儿过敏性哮喘推拿怎么做？,0
19033,哮喘,小儿过敏性哮喘怎么治疗？,小儿过敏性哮喘如何处理？,1
19034,哮喘,小儿过敏性哮喘怎么治疗？,小儿过敏性哮喘的症状有什么？,0
19040,哮喘,吸入用复方异丙托溴铵溶液该怎么用呢,吸入用复方异丙托溴铵溶液是如何使用的呢？,1
19041,哮喘,吸入用复方异丙托溴铵溶液该怎么用呢,怎么使用吸入用复方异丙托溴铵溶液？,1
19042,哮喘,吸入用复方异丙托溴铵溶液该怎么用呢,吸入用复方异丙托溴铵溶液的作用是什么？,0
19042,哮喘,吸入用复方异丙托溴铵溶液该怎么用呢,吸入用复方异丙托溴铵溶液治疗什么病？,0
19042,哮喘,吸入用复方异丙托溴铵溶液该怎么用呢,吸入用复方异丙托溴铵溶液含激素吗？,0
19042,哮喘,吸入用复方异丙托溴铵溶液是如何使用的呢？,怎么使用吸入用复方异丙托溴铵溶液？,1
19043,哮喘,吸入用复方异丙托溴铵溶液是如何使用的呢？,吸入用复方异丙托溴铵溶液的作用是什么？,0
19049,哮喘,支气管炎和哮喘有什么区别,支气管炎和哮喘的区别在哪？,1
19050,哮喘,支气管炎和哮喘有什么区别,气管炎和哮喘的区别是什么？,1
19051,哮喘,支气管炎和哮喘有什么区别,怀疑支气管哮喘要怎么确诊？,0
19051,哮喘,支气管炎和哮喘有什么区别,支气管炎能好吗？,0
19051,哮喘,支气管炎和哮喘有什么区别,支气管炎和哮喘有什么征兆？,0
19051,哮喘,支气管炎和哮喘的区别在哪？,气管炎和哮喘的区别是什么？,1
19052,哮喘,支气管炎和哮喘的区别在哪？,怀疑支气管哮喘要怎么确诊？,0
19058,哮喘,小孩咳嗽变异性哮喘怎么治疗？,儿童咳嗽变异性哮喘怎么办?,1
19059,哮喘,小孩咳嗽变异性哮喘怎么治疗？,儿童咳嗽变异性哮喘如何医治?,1
19060,哮喘,小孩咳嗽变异性哮喘怎么治疗？,儿童咳嗽变异性哮喘有什么特点？,0
19060,哮喘,小孩咳嗽变异性哮喘怎么治疗？,咳嗽变异性哮喘饮食禁忌是什么？,0
19060,哮喘,小孩咳嗽变异性哮喘怎么治疗？,如何诊断儿童咳嗽变异性哮喘？,0
19060,哮喘,儿童咳嗽变异性哮喘怎么办?,儿童咳嗽变异性哮喘如何医治?,1
19061,哮喘,儿童咳嗽变异性哮喘怎么办?,儿童咳嗽变异性哮喘有什么特点？,0
19067,哮喘,严重的哮喘病怎么治就是一直咳嗽,一直咳嗽有严重的哮喘病该怎么治疗？,1
19068,哮喘,严重的哮喘病怎么治就是一直咳嗽,一直咳嗽有严重的哮喘病如何医治？,1
19069,哮喘,严重的哮喘病怎么治就是一直咳嗽,哮喘病有什么症状？,0
